Date Time,Temperature
4/27/2021 14:30,2.071
4/27/2021 14:45,2.058
4/27/2021 15:00,2.064
4/27/2021 15:15,2.097
4/27/2021 15:30,2.079
4/27/2021 15:45,2.092
4/27/2021 16:00,2.079
4/27/2021 16:15,2.017
4/27/2021 16:30,2.007
4/27/2021 16:45,2.017
4/27/2021 17:00,1.994
4/27/2021 17:15,1.965
4/27/2021 17:30,1.964
4/27/2021 17:45,1.944
4/27/2021 18:00,1.939
4/27/2021 18:15,1.903
4/27/2021 18:30,1.879
4/27/2021 18:45,1.844
4/27/2021 19:00,1.824
4/27/2021 19:15,1.821
4/27/2021 19:30,1.767
4/27/2021 19:45,1.775
4/27/2021 20:00,1.738
4/27/2021 20:15,1.733
4/27/2021 20:30,1.723
4/27/2021 20:45,1.635
4/27/2021 21:00,1.624
4/27/2021 21:15,1.634
4/27/2021 21:30,1.584
4/27/2021 21:45,1.596
4/27/2021 22:00,1.564
4/27/2021 22:15,1.531
4/27/2021 22:30,1.504
4/27/2021 22:45,1.537
4/27/2021 23:00,1.493
4/27/2021 23:15,1.494
4/27/2021 23:30,1.482
4/27/2021 23:45,1.47
4/28/2021 0:00,1.464
4/28/2021 0:15,1.449
4/28/2021 0:30,1.43
4/28/2021 0:45,1.46
4/28/2021 1:00,1.412
4/28/2021 1:15,1.436
4/28/2021 1:30,1.424
4/28/2021 1:45,1.406
4/28/2021 2:00,1.42
4/28/2021 2:15,1.415
4/28/2021 2:30,1.4
4/28/2021 2:45,1.413
4/28/2021 3:00,1.403
4/28/2021 3:15,1.409
4/28/2021 3:30,1.43
4/28/2021 3:45,1.394
4/28/2021 4:00,1.409
4/28/2021 4:15,1.384
4/28/2021 4:30,1.389
4/28/2021 4:45,1.387
4/28/2021 5:00,1.395
4/28/2021 5:15,1.369
4/28/2021 5:30,1.384
4/28/2021 5:45,1.408
4/28/2021 6:00,1.374
4/28/2021 6:15,1.386
4/28/2021 6:30,1.384
4/28/2021 6:45,1.406
4/28/2021 7:00,1.394
4/28/2021 7:15,1.397
4/28/2021 7:30,1.418
4/28/2021 7:45,1.402
4/28/2021 8:00,1.431
4/28/2021 8:15,1.423
4/28/2021 8:30,1.436
4/28/2021 8:45,1.438
4/28/2021 9:00,1.5
4/28/2021 9:15,1.498
4/28/2021 9:30,1.491
4/28/2021 9:45,1.514
4/28/2021 10:00,1.555
4/28/2021 10:15,1.549
4/28/2021 10:30,1.587
4/28/2021 10:45,1.638
4/28/2021 11:00,1.702
4/28/2021 11:15,1.736
4/28/2021 11:30,1.813
4/28/2021 11:45,1.873
4/28/2021 12:00,1.94
4/28/2021 12:15,2.022
4/28/2021 12:30,2.116
4/28/2021 12:45,2.135
4/28/2021 13:00,2.198
4/28/2021 13:15,2.225
4/28/2021 13:30,2.246
4/28/2021 13:45,2.28
4/28/2021 14:00,2.28
4/28/2021 14:15,2.267
4/28/2021 14:30,2.28
4/28/2021 14:45,2.256
4/28/2021 15:00,2.258
4/28/2021 15:15,2.314
4/28/2021 15:30,2.306
4/28/2021 15:45,2.306
4/28/2021 16:00,2.311
4/28/2021 16:15,2.283
4/28/2021 16:30,2.275
4/28/2021 16:45,2.292
4/28/2021 17:00,2.277
4/28/2021 17:15,2.237
4/28/2021 17:30,2.204
4/28/2021 17:45,2.178
4/28/2021 18:00,2.152
4/28/2021 18:15,2.146
4/28/2021 18:30,2.139
4/28/2021 18:45,2.131
4/28/2021 19:00,2.092
4/28/2021 19:15,2.071
4/28/2021 19:30,2.064
4/28/2021 19:45,2.04
4/28/2021 20:00,2.008
4/28/2021 20:15,1.977
4/28/2021 20:30,1.922
4/28/2021 20:45,1.915
4/28/2021 21:00,1.911
4/28/2021 21:15,1.867
4/28/2021 21:30,1.83
4/28/2021 21:45,1.821
4/28/2021 22:00,1.788
4/28/2021 22:15,1.795
4/28/2021 22:30,1.795
4/28/2021 22:45,1.741
4/28/2021 23:00,1.742
4/28/2021 23:15,1.736
4/28/2021 23:30,1.721
4/28/2021 23:45,1.717
4/29/2021 0:00,1.706
4/29/2021 0:15,1.687
4/29/2021 0:30,1.663
4/29/2021 0:45,1.665
4/29/2021 1:00,1.653
4/29/2021 1:15,1.655
4/29/2021 1:30,1.626
4/29/2021 1:45,1.599
4/29/2021 2:00,1.61
4/29/2021 2:15,1.603
4/29/2021 2:30,1.592
4/29/2021 2:45,1.581
4/29/2021 3:00,1.582
4/29/2021 3:15,1.55
4/29/2021 3:30,1.544
4/29/2021 3:45,1.528
4/29/2021 4:00,1.54
4/29/2021 4:15,1.51
4/29/2021 4:30,1.508
4/29/2021 4:45,1.485
4/29/2021 5:00,1.476
4/29/2021 5:15,1.489
4/29/2021 5:30,1.504
4/29/2021 5:45,1.505
4/29/2021 6:00,1.487
4/29/2021 6:15,1.486
4/29/2021 6:30,1.481
4/29/2021 6:45,1.497
4/29/2021 7:00,1.498
4/29/2021 7:15,1.517
4/29/2021 7:30,1.515
4/29/2021 7:45,1.496
4/29/2021 8:00,1.532
4/29/2021 8:15,1.533
4/29/2021 8:30,1.563
4/29/2021 8:45,1.568
4/29/2021 9:00,1.547
4/29/2021 9:15,1.566
4/29/2021 9:30,1.571
4/29/2021 9:45,1.546
4/29/2021 10:00,1.543
4/29/2021 10:15,1.513
4/29/2021 10:30,1.493
4/29/2021 10:45,1.43
4/29/2021 11:00,1.314
4/29/2021 11:15,1.29
4/29/2021 11:30,1.179
4/29/2021 11:45,1.108
4/29/2021 12:00,1.057
4/29/2021 12:15,0.998
4/29/2021 12:30,0.884
4/29/2021 12:45,0.845
4/29/2021 13:00,0.796
4/29/2021 13:15,0.735
4/29/2021 13:30,0.686
4/29/2021 13:45,0.665
4/29/2021 14:00,0.655
4/29/2021 14:15,0.636
4/29/2021 14:30,0.639
4/29/2021 14:45,0.623
4/29/2021 15:00,0.607
4/29/2021 15:15,0.634
4/29/2021 15:30,0.651
4/29/2021 15:45,0.651
4/29/2021 16:00,0.635
4/29/2021 16:15,0.624
4/29/2021 16:30,0.612
4/29/2021 16:45,0.615
4/29/2021 17:00,0.617
4/29/2021 17:15,0.543
4/29/2021 17:30,0.545
4/29/2021 17:45,0.567
4/29/2021 18:00,0.538
4/29/2021 18:15,0.525
4/29/2021 18:30,0.53
4/29/2021 18:45,0.488
4/29/2021 19:00,0.539
4/29/2021 19:15,0.569
4/29/2021 19:30,0.527
4/29/2021 19:45,0.575
4/29/2021 20:00,0.58
4/29/2021 20:15,0.629
4/29/2021 20:30,0.651
4/29/2021 20:45,0.729
4/29/2021 21:00,0.753
4/29/2021 21:15,0.83
4/29/2021 21:30,0.844
4/29/2021 21:45,0.898
4/29/2021 22:00,0.951
4/29/2021 22:15,1.002
4/29/2021 22:30,0.996
4/29/2021 22:45,1.048
4/29/2021 23:00,1.056
4/29/2021 23:15,1.082
4/29/2021 23:30,1.127
4/29/2021 23:45,1.132
4/30/2021 0:00,1.188
4/30/2021 0:15,1.18
4/30/2021 0:30,1.203
4/30/2021 0:45,1.225
4/30/2021 1:00,1.231
4/30/2021 1:15,1.237
4/30/2021 1:30,1.277
4/30/2021 1:45,1.283
4/30/2021 2:00,1.289
4/30/2021 2:15,1.278
4/30/2021 2:30,1.307
4/30/2021 2:45,1.359
4/30/2021 3:00,1.34
4/30/2021 3:15,1.332
4/30/2021 3:30,1.315
4/30/2021 3:45,1.345
4/30/2021 4:00,1.341
4/30/2021 4:15,1.335
4/30/2021 4:30,1.321
4/30/2021 4:45,1.329
4/30/2021 5:00,1.272
4/30/2021 5:15,1.317
4/30/2021 5:30,1.307
4/30/2021 5:45,1.306
4/30/2021 6:00,1.293
4/30/2021 6:15,1.332
4/30/2021 6:30,1.348
4/30/2021 6:45,1.326
4/30/2021 7:00,1.338
4/30/2021 7:15,1.364
4/30/2021 7:30,1.356
4/30/2021 7:45,1.366
4/30/2021 8:00,1.371
4/30/2021 8:15,1.381
4/30/2021 8:30,1.403
4/30/2021 8:45,1.397
4/30/2021 9:00,1.418
4/30/2021 9:15,1.434
4/30/2021 9:30,1.482
4/30/2021 9:45,1.471
4/30/2021 10:00,1.485
4/30/2021 10:15,1.512
4/30/2021 10:30,1.513
4/30/2021 10:45,1.548
4/30/2021 11:00,1.547
4/30/2021 11:15,1.559
4/30/2021 11:30,1.592
4/30/2021 11:45,1.601
4/30/2021 12:00,1.576
4/30/2021 12:15,1.612
4/30/2021 12:30,1.607
4/30/2021 12:45,1.675
4/30/2021 13:00,1.683
4/30/2021 13:15,1.675
4/30/2021 13:30,1.691
4/30/2021 13:45,1.694
4/30/2021 14:00,1.711
4/30/2021 14:15,1.706
4/30/2021 14:30,1.701
4/30/2021 14:45,1.678
4/30/2021 15:00,1.713
4/30/2021 15:15,1.694
4/30/2021 15:30,1.708
4/30/2021 15:45,1.652
4/30/2021 16:00,1.662
4/30/2021 16:15,1.635
4/30/2021 16:30,1.651
4/30/2021 16:45,1.624
4/30/2021 17:00,1.632
4/30/2021 17:15,1.642
4/30/2021 17:30,1.638
4/30/2021 17:45,1.617
4/30/2021 18:00,1.62
4/30/2021 18:15,1.616
4/30/2021 18:30,1.65
4/30/2021 18:45,1.618
4/30/2021 19:00,1.625
4/30/2021 19:15,1.617
4/30/2021 19:30,1.601
4/30/2021 19:45,1.61
4/30/2021 20:00,1.594
4/30/2021 20:15,1.578
4/30/2021 20:30,1.543
4/30/2021 20:45,1.581
4/30/2021 21:00,1.577
4/30/2021 21:15,1.525
4/30/2021 21:30,1.51
4/30/2021 21:45,1.539
4/30/2021 22:00,1.515
4/30/2021 22:15,1.531
4/30/2021 22:30,1.522
4/30/2021 22:45,1.525
4/30/2021 23:00,1.532
4/30/2021 23:15,1.535
4/30/2021 23:30,1.516
4/30/2021 23:45,1.511
5/1/2021 0:00,1.488
5/1/2021 0:15,1.474
5/1/2021 0:30,1.487
5/1/2021 0:45,1.473
5/1/2021 1:00,1.465
5/1/2021 1:15,1.44
5/1/2021 1:30,1.444
5/1/2021 1:45,1.405
5/1/2021 2:00,1.438
5/1/2021 2:15,1.412
5/1/2021 2:30,1.437
5/1/2021 2:45,1.43
5/1/2021 3:00,1.429
5/1/2021 3:15,1.409
5/1/2021 3:30,1.421
5/1/2021 3:45,1.424
5/1/2021 4:00,1.416
5/1/2021 4:15,1.45
5/1/2021 4:30,1.47
5/1/2021 4:45,1.464
5/1/2021 5:00,1.418
5/1/2021 5:15,1.441
5/1/2021 5:30,1.445
5/1/2021 5:45,1.459
5/1/2021 6:00,1.482
5/1/2021 6:15,1.452
5/1/2021 6:30,1.475
5/1/2021 6:45,1.452
5/1/2021 7:00,1.454
5/1/2021 7:15,1.492
5/1/2021 7:30,1.485
5/1/2021 7:45,1.472
5/1/2021 8:00,1.48
5/1/2021 8:15,1.526
5/1/2021 8:30,1.515
5/1/2021 8:45,1.573
5/1/2021 9:00,1.603
5/1/2021 9:15,1.659
5/1/2021 9:30,1.699
5/1/2021 9:45,1.718
5/1/2021 10:00,1.744
5/1/2021 10:15,1.762
5/1/2021 10:30,1.804
5/1/2021 10:45,1.835
5/1/2021 11:00,1.891
5/1/2021 11:15,1.924
5/1/2021 11:30,1.918
5/1/2021 11:45,1.948
5/1/2021 12:00,2.018
5/1/2021 12:15,1.991
5/1/2021 12:30,2.027
5/1/2021 12:45,2.064
5/1/2021 13:00,2.099
5/1/2021 13:15,2.108
5/1/2021 13:30,2.177
5/1/2021 13:45,2.169
5/1/2021 14:00,2.253
5/1/2021 14:15,2.262
5/1/2021 14:30,2.229
5/1/2021 14:45,2.238
5/1/2021 15:00,2.255
5/1/2021 15:15,2.266
5/1/2021 15:30,2.274
5/1/2021 15:45,2.24
5/1/2021 16:00,2.262
5/1/2021 16:15,2.229
5/1/2021 16:30,2.18
5/1/2021 16:45,2.171
5/1/2021 17:00,2.122
5/1/2021 17:15,2.106
5/1/2021 17:30,2.094
5/1/2021 17:45,2.083
5/1/2021 18:00,2.078
5/1/2021 18:15,2.104
5/1/2021 18:30,2.062
5/1/2021 18:45,2.093
5/1/2021 19:00,2.049
5/1/2021 19:15,2.049
5/1/2021 19:30,2.031
5/1/2021 19:45,2.01
5/1/2021 20:00,1.997
5/1/2021 20:15,1.987
5/1/2021 20:30,1.946
5/1/2021 20:45,1.92
5/1/2021 21:00,1.897
5/1/2021 21:15,1.863
5/1/2021 21:30,1.853
5/1/2021 21:45,1.809
5/1/2021 22:00,1.794
5/1/2021 22:15,1.758
5/1/2021 22:30,1.726
5/1/2021 22:45,1.692
5/1/2021 23:00,1.693
5/1/2021 23:15,1.665
5/1/2021 23:30,1.655
5/1/2021 23:45,1.623
5/2/2021 0:00,1.649
5/2/2021 0:15,1.614
5/2/2021 0:30,1.593
5/2/2021 0:45,1.597
5/2/2021 1:00,1.595
5/2/2021 1:15,1.559
5/2/2021 1:30,1.569
5/2/2021 1:45,1.543
5/2/2021 2:00,1.565
5/2/2021 2:15,1.526
5/2/2021 2:30,1.517
5/2/2021 2:45,1.521
5/2/2021 3:00,1.481
5/2/2021 3:15,1.464
5/2/2021 3:30,1.493
5/2/2021 3:45,1.463
5/2/2021 4:00,1.446
5/2/2021 4:15,1.48
5/2/2021 4:30,1.472
5/2/2021 4:45,1.463
5/2/2021 5:00,1.468
5/2/2021 5:15,1.484
5/2/2021 5:30,1.454
5/2/2021 5:45,1.476
5/2/2021 6:00,1.479
5/2/2021 6:15,1.473
5/2/2021 6:30,1.478
5/2/2021 6:45,1.486
5/2/2021 7:00,1.435
5/2/2021 7:15,1.464
5/2/2021 7:30,1.473
5/2/2021 7:45,1.465
5/2/2021 8:00,1.463
5/2/2021 8:15,1.494
5/2/2021 8:30,1.494
5/2/2021 8:45,1.508
5/2/2021 9:00,1.549
5/2/2021 9:15,1.595
5/2/2021 9:30,1.641
5/2/2021 9:45,1.681
5/2/2021 10:00,1.742
5/2/2021 10:15,1.819
5/2/2021 10:30,1.89
5/2/2021 10:45,1.985
5/2/2021 11:00,2.107
5/2/2021 11:15,2.257
5/2/2021 11:30,2.387
5/2/2021 11:45,2.547
5/2/2021 12:00,2.664
5/2/2021 12:15,2.774
5/2/2021 12:30,2.827
5/2/2021 12:45,2.884
5/2/2021 13:00,2.896
5/2/2021 13:15,2.9
5/2/2021 13:30,2.891
5/2/2021 13:45,2.858
5/2/2021 14:00,2.848
5/2/2021 14:15,2.828
5/2/2021 14:30,2.797
5/2/2021 14:45,2.793
5/2/2021 15:00,2.766
5/2/2021 15:15,2.73
5/2/2021 15:30,2.737
5/2/2021 15:45,2.729
5/2/2021 16:00,2.704
5/2/2021 16:15,2.692
5/2/2021 16:30,2.698
5/2/2021 16:45,2.665
5/2/2021 17:00,2.64
5/2/2021 17:15,2.592
5/2/2021 17:30,2.612
5/2/2021 17:45,2.552
5/2/2021 18:00,2.557
5/2/2021 18:15,2.539
5/2/2021 18:30,2.501
5/2/2021 18:45,2.457
5/2/2021 19:00,2.42
5/2/2021 19:15,2.378
5/2/2021 19:30,2.345
5/2/2021 19:45,2.311
5/2/2021 20:00,2.268
5/2/2021 20:15,2.283
5/2/2021 20:30,2.216
5/2/2021 20:45,2.193
5/2/2021 21:00,2.158
5/2/2021 21:15,2.086
5/2/2021 21:30,2.104
5/2/2021 21:45,2.084
5/2/2021 22:00,2.05
5/2/2021 22:15,2.003
5/2/2021 22:30,1.979
5/2/2021 22:45,1.979
5/2/2021 23:00,1.931
5/2/2021 23:15,1.916
5/2/2021 23:30,1.903
5/2/2021 23:45,1.9
5/3/2021 0:00,1.872
5/3/2021 0:15,1.843
5/3/2021 0:30,1.845
5/3/2021 0:45,1.851
5/3/2021 1:00,1.83
5/3/2021 1:15,1.797
5/3/2021 1:30,1.806
5/3/2021 1:45,1.8
5/3/2021 2:00,1.824
5/3/2021 2:15,1.793
5/3/2021 2:30,1.78
5/3/2021 2:45,1.796
5/3/2021 3:00,1.764
5/3/2021 3:15,1.778
5/3/2021 3:30,1.8
5/3/2021 3:45,1.805
5/3/2021 4:00,1.773
5/3/2021 4:15,1.765
5/3/2021 4:30,1.771
5/3/2021 4:45,1.796
5/3/2021 5:00,1.772
5/3/2021 5:15,1.77
5/3/2021 5:30,1.768
5/3/2021 5:45,1.816
5/3/2021 6:00,1.793
5/3/2021 6:15,1.803
5/3/2021 6:30,1.772
5/3/2021 6:45,1.815
5/3/2021 7:00,1.805
5/3/2021 7:15,1.778
5/3/2021 7:30,1.795
5/3/2021 7:45,1.824
5/3/2021 8:00,1.836
5/3/2021 8:15,1.858
5/3/2021 8:30,1.884
5/3/2021 8:45,1.912
5/3/2021 9:00,1.948
5/3/2021 9:15,2.013
5/3/2021 9:30,2.004
5/3/2021 9:45,2.036
5/3/2021 10:00,2.053
5/3/2021 10:15,2.101
5/3/2021 10:30,2.124
5/3/2021 10:45,2.161
5/3/2021 11:00,2.229
5/3/2021 11:15,2.267
5/3/2021 11:30,2.338
5/3/2021 11:45,2.353
5/3/2021 12:00,2.384
5/3/2021 12:15,2.433
5/3/2021 12:30,2.462
5/3/2021 12:45,2.487
5/3/2021 13:00,2.489
5/3/2021 13:15,2.499
5/3/2021 13:30,2.498
5/3/2021 13:45,2.501
5/3/2021 14:00,2.51
5/3/2021 14:15,2.504
5/3/2021 14:30,2.494
5/3/2021 14:45,2.47
5/3/2021 15:00,2.535
5/3/2021 15:15,2.537
5/3/2021 15:30,2.579
5/3/2021 15:45,2.593
5/3/2021 16:00,2.581
5/3/2021 16:15,2.624
5/3/2021 16:30,2.63
5/3/2021 16:45,2.622
5/3/2021 17:00,2.585
5/3/2021 17:15,2.569
5/3/2021 17:30,2.529
5/3/2021 17:45,2.484
5/3/2021 18:00,2.453
5/3/2021 18:15,2.425
5/3/2021 18:30,2.392
5/3/2021 18:45,2.412
5/3/2021 19:00,2.372
5/3/2021 19:15,2.357
5/3/2021 19:30,2.296
5/3/2021 19:45,2.272
5/3/2021 20:00,2.277
5/3/2021 20:15,2.243
5/3/2021 20:30,2.204
5/3/2021 20:45,2.167
5/3/2021 21:00,2.152
5/3/2021 21:15,2.128
5/3/2021 21:30,2.086
5/3/2021 21:45,2.059
5/3/2021 22:00,2.002
5/3/2021 22:15,2.022
5/3/2021 22:30,1.965
5/3/2021 22:45,1.942
5/3/2021 23:00,1.908
5/3/2021 23:15,1.918
5/3/2021 23:30,1.893
5/3/2021 23:45,1.878
5/4/2021 0:00,1.853
5/4/2021 0:15,1.842
5/4/2021 0:30,1.832
5/4/2021 0:45,1.808
5/4/2021 1:00,1.778
5/4/2021 1:15,1.747
5/4/2021 1:30,1.748
5/4/2021 1:45,1.702
5/4/2021 2:00,1.705
5/4/2021 2:15,1.676
5/4/2021 2:30,1.601
5/4/2021 2:45,1.606
5/4/2021 3:00,1.577
5/4/2021 3:15,1.553
5/4/2021 3:30,1.535
5/4/2021 3:45,1.505
5/4/2021 4:00,1.497
5/4/2021 4:15,1.479
5/4/2021 4:30,1.458
5/4/2021 4:45,1.457
5/4/2021 5:00,1.458
5/4/2021 5:15,1.436
5/4/2021 5:30,1.437
5/4/2021 5:45,1.406
5/4/2021 6:00,1.397
5/4/2021 6:15,1.421
5/4/2021 6:30,1.395
5/4/2021 6:45,1.399
5/4/2021 7:00,1.421
5/4/2021 7:15,1.409
5/4/2021 7:30,1.426
5/4/2021 7:45,1.429
5/4/2021 8:00,1.474
5/4/2021 8:15,1.47
5/4/2021 8:30,1.478
5/4/2021 8:45,1.477
5/4/2021 9:00,1.523
5/4/2021 9:15,1.499
5/4/2021 9:30,1.543
5/4/2021 9:45,1.541
5/4/2021 10:00,1.559
5/4/2021 10:15,1.571
5/4/2021 10:30,1.592
5/4/2021 10:45,1.58
5/4/2021 11:00,1.582
5/4/2021 11:15,1.639
5/4/2021 11:30,1.653
5/4/2021 11:45,1.669
5/4/2021 12:00,1.713
5/4/2021 12:15,1.739
5/4/2021 12:30,1.757
5/4/2021 12:45,1.796
5/4/2021 13:00,1.809
5/4/2021 13:15,1.839
5/4/2021 13:30,1.861
5/4/2021 13:45,1.896
5/4/2021 14:00,1.897
5/4/2021 14:15,1.91
5/4/2021 14:30,1.87
5/4/2021 14:45,1.883
5/4/2021 15:00,1.89
5/4/2021 15:15,1.882
5/4/2021 15:30,1.897
5/4/2021 15:45,1.892
5/4/2021 16:00,1.862
5/4/2021 16:15,1.906
5/4/2021 16:30,1.876
5/4/2021 16:45,1.892
5/4/2021 17:00,1.897
5/4/2021 17:15,1.899
5/4/2021 17:30,1.904
5/4/2021 17:45,1.955
5/4/2021 18:00,1.916
5/4/2021 18:15,1.896
5/4/2021 18:30,1.889
5/4/2021 18:45,1.879
5/4/2021 19:00,1.871
5/4/2021 19:15,1.863
5/4/2021 19:30,1.845
5/4/2021 19:45,1.849
5/4/2021 20:00,1.806
5/4/2021 20:15,1.815
5/4/2021 20:30,1.797
5/4/2021 20:45,1.757
5/4/2021 21:00,1.761
5/4/2021 21:15,1.753
5/4/2021 21:30,1.72
5/4/2021 21:45,1.699
5/4/2021 22:00,1.684
5/4/2021 22:15,1.702
5/4/2021 22:30,1.678
5/4/2021 22:45,1.659
5/4/2021 23:00,1.682
5/4/2021 23:15,1.659
5/4/2021 23:30,1.705
5/4/2021 23:45,1.672
5/5/2021 0:00,1.693
5/5/2021 0:15,1.69
5/5/2021 0:30,1.675
5/5/2021 0:45,1.678
5/5/2021 1:00,1.696
5/5/2021 1:15,1.675
5/5/2021 1:30,1.672
5/5/2021 1:45,1.68
5/5/2021 2:00,1.672
5/5/2021 2:15,1.668
5/5/2021 2:30,1.653
5/5/2021 2:45,1.665
5/5/2021 3:00,1.626
5/5/2021 3:15,1.654
5/5/2021 3:30,1.648
5/5/2021 3:45,1.647
5/5/2021 4:00,1.674
5/5/2021 4:15,1.644
5/5/2021 4:30,1.659
5/5/2021 4:45,1.643
5/5/2021 5:00,1.656
5/5/2021 5:15,1.66
5/5/2021 5:30,1.646
5/5/2021 5:45,1.641
5/5/2021 6:00,1.647
5/5/2021 6:15,1.645
5/5/2021 6:30,1.665
5/5/2021 6:45,1.671
5/5/2021 7:00,1.684
5/5/2021 7:15,1.718
5/5/2021 7:30,1.706
5/5/2021 7:45,1.764
5/5/2021 8:00,1.792
5/5/2021 8:15,1.807
5/5/2021 8:30,1.839
5/5/2021 8:45,1.873
5/5/2021 9:00,1.918
5/5/2021 9:15,1.97
5/5/2021 9:30,2.01
5/5/2021 9:45,2.087
5/5/2021 10:00,2.119
5/5/2021 10:15,2.153
5/5/2021 10:30,2.204
5/5/2021 10:45,2.268
5/5/2021 11:00,2.321
5/5/2021 11:15,2.404
5/5/2021 11:30,2.462
5/5/2021 11:45,2.509
5/5/2021 12:00,2.581
5/5/2021 12:15,2.671
5/5/2021 12:30,2.708
5/5/2021 12:45,2.724
5/5/2021 13:00,2.797
5/5/2021 13:15,2.815
5/5/2021 13:30,2.857
5/5/2021 13:45,2.933
5/5/2021 14:00,2.973
5/5/2021 14:15,3.029
5/5/2021 14:30,3.02
5/5/2021 14:45,3.054
5/5/2021 15:00,3.059
5/5/2021 15:15,3.054
5/5/2021 15:30,3.052
5/5/2021 15:45,0.695
5/5/2021 16:00,0.563
5/5/2021 16:15,0.562
5/5/2021 16:30,0.728
5/5/2021 16:45,0.756
5/5/2021 17:00,0.897
5/5/2021 17:15,1.109
5/5/2021 17:30,1.463
5/5/2021 17:45,1.657
5/5/2021 18:00,2.089
5/5/2021 18:15,2.439
5/5/2021 18:30,2.465
5/5/2021 18:45,2.505
5/5/2021 19:00,2.456
5/5/2021 19:15,2.401
5/5/2021 19:30,2.377
5/5/2021 19:45,2.342
5/5/2021 20:00,2.334
5/5/2021 20:15,2.328
5/5/2021 20:30,2.248
5/5/2021 20:45,2.247
5/5/2021 21:00,2.186
5/5/2021 21:15,2.139
5/5/2021 21:30,2.128
5/5/2021 21:45,2.081
5/5/2021 22:00,2.047
5/5/2021 22:15,1.998
5/5/2021 22:30,2.009
5/5/2021 22:45,1.986
5/5/2021 23:00,1.948
5/5/2021 23:15,1.919
5/5/2021 23:30,1.887
5/5/2021 23:45,1.881
5/6/2021 0:00,1.877
5/6/2021 0:15,1.873
5/6/2021 0:30,1.858
5/6/2021 0:45,1.841
5/6/2021 1:00,1.827
5/6/2021 1:15,1.784
5/6/2021 1:30,1.788
5/6/2021 1:45,1.753
5/6/2021 2:00,1.773
5/6/2021 2:15,1.76
5/6/2021 2:30,1.727
5/6/2021 2:45,1.72
5/6/2021 3:00,1.728
5/6/2021 3:15,1.754
5/6/2021 3:30,1.707
5/6/2021 3:45,1.69
5/6/2021 4:00,1.728
5/6/2021 4:15,1.719
5/6/2021 4:30,1.712
5/6/2021 4:45,1.685
5/6/2021 5:00,1.705
5/6/2021 5:15,1.688
5/6/2021 5:30,1.708
5/6/2021 5:45,1.704
5/6/2021 6:00,1.683
5/6/2021 6:15,1.706
5/6/2021 6:30,1.705
5/6/2021 6:45,1.72
5/6/2021 7:00,1.727
5/6/2021 7:15,1.757
5/6/2021 7:30,1.77
5/6/2021 7:45,1.803
5/6/2021 8:00,1.857
5/6/2021 8:15,1.842
5/6/2021 8:30,1.854
5/6/2021 8:45,1.899
5/6/2021 9:00,1.994
5/6/2021 9:15,2.054
5/6/2021 9:30,2.096
5/6/2021 9:45,2.159
5/6/2021 10:00,2.243
5/6/2021 10:15,2.321
5/6/2021 10:30,2.395
5/6/2021 10:45,2.475
5/6/2021 11:00,2.634
5/6/2021 11:15,2.789
5/6/2021 11:30,2.493
5/6/2021 11:45,1.832
5/6/2021 12:00,2.741
5/6/2021 12:15,2.873
5/6/2021 12:30,2.921
5/6/2021 12:45,3.038
5/6/2021 13:00,3.051
5/6/2021 13:15,3.133
5/6/2021 13:30,NA
5/6/2021 13:45,3.29
5/6/2021 14:00,3.291
5/6/2021 14:15,3.291
5/6/2021 14:30,3.289
5/6/2021 14:45,3.258
5/6/2021 15:00,3.204
5/6/2021 15:15,3.207
5/6/2021 15:30,3.175
5/6/2021 15:45,3.182
5/6/2021 16:00,3.121
5/6/2021 16:15,3.12
5/6/2021 16:30,3.06
5/6/2021 16:45,3.042
5/6/2021 17:00,2.999
5/6/2021 17:15,2.939
5/6/2021 17:30,2.89
5/6/2021 17:45,2.845
5/6/2021 18:00,2.817
5/6/2021 18:15,2.758
5/6/2021 18:30,2.745
5/6/2021 18:45,2.679
5/6/2021 19:00,2.62
5/6/2021 19:15,2.597
5/6/2021 19:30,2.526
5/6/2021 19:45,2.499
5/6/2021 20:00,2.459
5/6/2021 20:15,2.431
5/6/2021 20:30,2.406
5/6/2021 20:45,2.369
5/6/2021 21:00,2.328
5/6/2021 21:15,2.295
5/6/2021 21:30,2.253
5/6/2021 21:45,2.248
5/6/2021 22:00,2.222
5/6/2021 22:15,2.214
5/6/2021 22:30,2.183
5/6/2021 22:45,2.192
5/6/2021 23:00,2.171
5/6/2021 23:15,2.154
5/6/2021 23:30,2.128
5/6/2021 23:45,2.111
5/7/2021 0:00,2.113
5/7/2021 0:15,2.103
5/7/2021 0:30,2.109
5/7/2021 0:45,2.058
5/7/2021 1:00,2.082
5/7/2021 1:15,2.062
5/7/2021 1:30,2.049
5/7/2021 1:45,2.048
5/7/2021 2:00,2.061
5/7/2021 2:15,2.052
5/7/2021 2:30,2.064
5/7/2021 2:45,2.062
5/7/2021 3:00,2.061
5/7/2021 3:15,2.063
5/7/2021 3:30,2.046
5/7/2021 3:45,2.079
5/7/2021 4:00,2.084
5/7/2021 4:15,2.078
5/7/2021 4:30,2.102
5/7/2021 4:45,2.121
5/7/2021 5:00,2.09
5/7/2021 5:15,2.083
5/7/2021 5:30,2.102
5/7/2021 5:45,2.108
5/7/2021 6:00,2.104
5/7/2021 6:15,2.123
5/7/2021 6:30,2.115
5/7/2021 6:45,2.131
5/7/2021 7:00,2.11
5/7/2021 7:15,2.143
